timestamp,usdjpy
1972-05-12T00:00:00Z,303.8600000000
1972-05-15T00:00:00Z,304.3200000000
1972-05-16T00:00:00Z,304.4100000000
1972-05-17T00:00:00Z,304.5100000000
1972-05-18T00:00:00Z,304.6000000000
1972-05-19T00:00:00Z,304.0400000000
1972-05-22T00:00:00Z,304.4100000000
1972-05-23T00:00:00Z,304.2300000000
1972-05-24T00:00:00Z,304.3200000000
1972-05-25T00:00:00Z,304.3200000000
1972-05-26T00:00:00Z,304.4100000000
1972-05-30T00:00:00Z,305.3400000000
1972-05-31T00:00:00Z,304.6900000000
1972-06-01T00:00:00Z,304.4100000000
1972-06-02T00:00:00Z,304.2300000000
1972-06-05T00:00:00Z,304.6900000000
1972-06-06T00:00:00Z,304.5100000000
1972-06-07T00:00:00Z,304.4100000000
1972-06-08T00:00:00Z,304.3200000000
1972-06-09T00:00:00Z,304.2300000000
1972-06-12T00:00:00Z,304.5100000000
1972-06-13T00:00:00Z,304.0400000000
1972-06-14T00:00:00Z,303.9500000000
1972-06-15T00:00:00Z,304.0400000000
1972-06-16T00:00:00Z,303.9500000000
1972-06-19T00:00:00Z,303.8600000000
1972-06-20T00:00:00Z,303.4000000000
1972-06-21T00:00:00Z,302.9400000000
1972-06-22T00:00:00Z,302.0700000000
1972-06-23T00:00:00Z,294.1200000000
1972-06-26T00:00:00Z,298.5100000000
1972-06-27T00:00:00Z,298.5100000000
1972-06-28T00:00:00Z,296.7400000000
1972-06-29T00:00:00Z,300.7500000000
1972-06-30T00:00:00Z,300.9300000000
1972-07-03T00:00:00Z,300.8400000000
1972-07-05T00:00:00Z,300.0300000000
1972-07-06T00:00:00Z,300.5700000000
1972-07-07T00:00:00Z,300.9300000000
1972-07-10T00:00:00Z,301.3000000000
1972-07-11T00:00:00Z,301.5700000000
1972-07-12T00:00:00Z,301.2000000000
1972-07-13T00:00:00Z,301.0200000000
1972-07-14T00:00:00Z,301.2000000000
1972-07-17T00:00:00Z,301.0200000000
1972-07-18T00:00:00Z,300.7500000000
1972-07-19T00:00:00Z,301.2000000000
1972-07-20T00:00:00Z,300.9300000000
1972-07-21T00:00:00Z,301.1100000000
1972-07-24T00:00:00Z,301.2000000000
1972-07-25T00:00:00Z,300.7500000000
1972-07-26T00:00:00Z,301.2000000000
1972-07-27T00:00:00Z,301.2000000000
1972-07-28T00:00:00Z,301.2000000000
1972-07-31T00:00:00Z,301.3900000000
1972-08-01T00:00:00Z,301.2000000000
1972-08-02T00:00:00Z,301.2000000000
1972-08-03T00:00:00Z,301.2000000000
1972-08-04T00:00:00Z,300.9300000000
1972-08-07T00:00:00Z,301.1100000000
1972-08-08T00:00:00Z,301.2000000000
1972-08-09T00:00:00Z,301.2000000000
1972-08-10T00:00:00Z,301.1100000000
1972-08-11T00:00:00Z,301.1100000000
1972-08-14T00:00:00Z,301.1100000000
1972-08-15T00:00:00Z,301.2000000000
1972-08-16T00:00:00Z,301.2000000000
1972-08-17T00:00:00Z,301.2000000000
1972-08-18T00:00:00Z,301.2000000000
1972-08-21T00:00:00Z,301.1100000000
1972-08-22T00:00:00Z,301.2000000000
1972-08-23T00:00:00Z,301.2000000000
1972-08-24T00:00:00Z,301.2000000000
1972-08-25T00:00:00Z,301.2000000000
1972-08-28T00:00:00Z,301.2000000000
1972-08-29T00:00:00Z,301.2000000000
1972-08-30T00:00:00Z,301.1100000000
1972-08-31T00:00:00Z,301.1100000000
1972-09-01T00:00:00Z,301.1100000000
1972-09-05T00:00:00Z,301.2000000000
1972-09-06T00:00:00Z,301.2000000000
1972-09-07T00:00:00Z,301.1100000000
1972-09-08T00:00:00Z,301.1100000000
1972-09-11T00:00:00Z,301.2000000000
1972-09-12T00:00:00Z,301.1100000000
1972-09-13T00:00:00Z,301.1100000000
1972-09-14T00:00:00Z,301.1100000000
1972-09-15T00:00:00Z,301.1100000000
1972-09-18T00:00:00Z,301.1100000000
1972-09-19T00:00:00Z,301.1100000000
1972-09-20T00:00:00Z,301.1100000000
1972-09-21T00:00:00Z,301.1100000000
1972-09-22T00:00:00Z,301.1100000000
1972-09-25T00:00:00Z,301.1100000000
1972-09-26T00:00:00Z,301.1100000000
1972-09-27T00:00:00Z,301.0200000000
1972-09-28T00:00:00Z,301.1100000000
1972-09-29T00:00:00Z,301.1100000000
1972-10-02T00:00:00Z,301.1100000000
1972-10-03T00:00:00Z,301.1100000000
1972-10-04T00:00:00Z,301.1100000000
1972-10-05T00:00:00Z,301.1100000000
1972-10-06T00:00:00Z,300.9300000000
1972-10-10T00:00:00Z,300.9300000000
1972-10-11T00:00:00Z,301.0200000000
1972-10-12T00:00:00Z,301.0200000000
1972-10-13T00:00:00Z,301.1100000000
1972-10-16T00:00:00Z,301.1100000000
1972-10-17T00:00:00Z,301.1100000000
1972-10-18T00:00:00Z,301.1100000000
1972-10-19T00:00:00Z,301.0200000000
1972-10-20T00:00:00Z,300.7500000000
1972-10-24T00:00:00Z,301.0200000000
1972-10-25T00:00:00Z,301.2000000000
1972-10-26T00:00:00Z,300.8400000000
1972-10-27T00:00:00Z,300.4800000000
1972-10-30T00:00:00Z,301.0200000000
1972-10-31T00:00:00Z,301.1100000000
1972-11-01T00:00:00Z,301.0200000000
1972-11-02T00:00:00Z,300.6600000000
1972-11-03T00:00:00Z,299.9400000000
1972-11-06T00:00:00Z,301.0200000000
1972-11-08T00:00:00Z,301.0200000000
1972-11-09T00:00:00Z,301.0200000000
1972-11-10T00:00:00Z,300.9300000000
1972-11-13T00:00:00Z,301.0200000000
1972-11-14T00:00:00Z,301.0200000000
1972-11-15T00:00:00Z,301.1100000000
1972-11-16T00:00:00Z,301.1100000000
1972-11-17T00:00:00Z,301.0200000000
1972-11-20T00:00:00Z,301.1100000000
1972-11-21T00:00:00Z,301.1100000000
1972-11-22T00:00:00Z,301.1100000000
1972-11-24T00:00:00Z,301.0200000000
1972-11-27T00:00:00Z,301.1100000000
1972-11-28T00:00:00Z,301.2000000000
1972-11-29T00:00:00Z,301.1100000000
1972-11-30T00:00:00Z,301.1100000000
1972-12-01T00:00:00Z,301.1100000000
1972-12-04T00:00:00Z,301.1100000000
1972-12-05T00:00:00Z,301.1100000000
1972-12-06T00:00:00Z,301.1100000000
1972-12-07T00:00:00Z,301.1100000000
1972-12-08T00:00:00Z,301.1100000000
1972-12-11T00:00:00Z,301.0700000000
1972-12-12T00:00:00Z,301.1100000000
1972-12-13T00:00:00Z,301.1100000000
1972-12-14T00:00:00Z,301.1100000000
1972-12-15T00:00:00Z,301.1100000000
1972-12-18T00:00:00Z,301.1100000000
1972-12-19T00:00:00Z,301.1100000000
1972-12-20T00:00:00Z,301.1100000000
1972-12-21T00:00:00Z,301.1100000000
1972-12-22T00:00:00Z,301.1100000000
1972-12-26T00:00:00Z,301.3900000000
1972-12-27T00:00:00Z,302.0200000000
1972-12-28T00:00:00Z,302.0200000000
1972-12-29T00:00:00Z,301.6600000000
1973-01-02T00:00:00Z,301.3900000000
1973-01-03T00:00:00Z,301.4300000000
1973-01-04T00:00:00Z,301.2000000000
1973-01-05T00:00:00Z,301.3000000000
1973-01-08T00:00:00Z,302.2100000000
1973-01-09T00:00:00Z,302.0700000000
1973-01-10T00:00:00Z,301.8400000000
1973-01-11T00:00:00Z,301.4800000000
1973-01-12T00:00:00Z,301.6600000000
1973-01-15T00:00:00Z,301.6600000000
1973-01-16T00:00:00Z,301.9300000000
1973-01-17T00:00:00Z,302.1100000000
1973-01-18T00:00:00Z,302.2100000000
1973-01-19T00:00:00Z,302.5700000000
1973-01-22T00:00:00Z,302.4800000000
1973-01-23T00:00:00Z,301.6600000000
1973-01-24T00:00:00Z,302.1100000000
1973-01-25T00:00:00Z,301.8400000000
1973-01-26T00:00:00Z,301.7500000000
1973-01-29T00:00:00Z,301.6600000000
1973-01-30T00:00:00Z,301.3900000000
1973-01-31T00:00:00Z,301.3900000000
1973-02-01T00:00:00Z,300.9300000000
1973-02-02T00:00:00Z,299.5800000000
1973-02-05T00:00:00Z,300.7500000000
1973-02-06T00:00:00Z,299.8500000000
1973-02-07T00:00:00Z,299.8500000000
1973-02-08T00:00:00Z,299.4000000000
1973-02-09T00:00:00Z,293.2600000000
1973-02-13T00:00:00Z,266.6700000000
1973-02-14T00:00:00Z,265.9600000000
1973-02-15T00:00:00Z,263.0200000000
1973-02-16T00:00:00Z,263.8500000000
1973-02-20T00:00:00Z,265.9600000000
